[2026-01-21T02:35:55.458806+00:00] agent started NMS_BASE=http://192.168.137.3:8000 poll=5s limit=10
[2026-01-21T02:35:55.459215+00:00] scanner_name.txt missing/empty; will attempt registration
[2026-01-21T04:23:31.004313+00:00] still unassigned; retry in 10s
[2026-01-21T04:23:47.288748+00:00] still unassigned; retry in 10s
[2026-01-21T04:24:03.575114+00:00] still unassigned; retry in 10s
[2026-01-21T04:24:19.866102+00:00] still unassigned; retry in 10s
[2026-01-21T04:24:36.152990+00:00] still unassigned; retry in 10s
[2026-01-21T04:24:52.445141+00:00] still unassigned; retry in 10s
[2026-01-21T04:25:08.735599+00:00] still unassigned; retry in 10s
[2026-01-21T04:25:25.025306+00:00] still unassigned; retry in 10s
[2026-01-21T04:25:41.312641+00:00] still unassigned; retry in 10s
[2026-01-21T04:25:57.601721+00:00] still unassigned; retry in 10s
[2026-01-21T04:26:13.887955+00:00] still unassigned; retry in 10s
[2026-01-21T04:26:30.174268+00:00] still unassigned; retry in 10s
[2026-01-21T04:26:46.460218+00:00] still unassigned; retry in 10s
[2026-01-21T04:27:02.793684+00:00] still unassigned; retry in 10s
[2026-01-21T04:27:19.081185+00:00] still unassigned; retry in 10s
[2026-01-21T04:27:35.372999+00:00] still unassigned; retry in 10s
[2026-01-21T04:27:51.659364+00:00] still unassigned; retry in 10s
[2026-01-21T04:28:07.945076+00:00] still unassigned; retry in 10s
[2026-01-21T04:28:24.220030+00:00] still unassigned; retry in 10s
[2026-01-21T04:28:40.505868+00:00] still unassigned; retry in 10s
[2026-01-21T04:28:56.790539+00:00] still unassigned; retry in 10s
[2026-01-21T04:29:13.081856+00:00] still unassigned; retry in 10s
[2026-01-21T04:29:29.368503+00:00] still unassigned; retry in 10s
[2026-01-21T04:29:45.655007+00:00] still unassigned; retry in 10s
[2026-01-21T04:30:01.947496+00:00] still unassigned; retry in 10s
[2026-01-21T04:30:18.237051+00:00] still unassigned; retry in 10s
[2026-01-21T04:30:34.527385+00:00] still unassigned; retry in 10s
[2026-01-21T04:30:50.814918+00:00] still unassigned; retry in 10s
[2026-01-21T04:31:07.107901+00:00] still unassigned; retry in 10s
[2026-01-21T04:31:23.399468+00:00] still unassigned; retry in 10s
[2026-01-21T04:31:39.690555+00:00] still unassigned; retry in 10s
[2026-01-21T04:31:55.980214+00:00] still unassigned; retry in 10s
[2026-01-21T04:32:12.272213+00:00] still unassigned; retry in 10s
[2026-01-21T04:32:28.563215+00:00] still unassigned; retry in 10s
[2026-01-21T04:32:44.855347+00:00] still unassigned; retry in 10s
[2026-01-21T04:33:01.145405+00:00] still unassigned; retry in 10s
[2026-01-21T04:33:17.437297+00:00] still unassigned; retry in 10s
[2026-01-21T04:33:33.730034+00:00] still unassigned; retry in 10s
[2026-01-21T04:33:50.018785+00:00] still unassigned; retry in 10s
[2026-01-21T04:34:06.303197+00:00] still unassigned; retry in 10s
[2026-01-21T04:34:22.590326+00:00] still unassigned; retry in 10s
[2026-01-21T04:34:38.879395+00:00] still unassigned; retry in 10s
[2026-01-21T04:34:55.165181+00:00] still unassigned; retry in 10s
[2026-01-21T04:35:11.456540+00:00] still unassigned; retry in 10s
[2026-01-21T04:35:27.739889+00:00] still unassigned; retry in 10s
[2026-01-21T04:35:44.032558+00:00] still unassigned; retry in 10s
[2026-01-21T04:36:00.319563+00:00] still unassigned; retry in 10s
[2026-01-21T04:36:16.610093+00:00] still unassigned; retry in 10s
[2026-01-21T04:36:32.902003+00:00] still unassigned; retry in 10s
[2026-01-21T04:36:49.191852+00:00] still unassigned; retry in 10s
[2026-01-21T04:37:05.479503+00:00] still unassigned; retry in 10s
[2026-01-21T04:37:21.766216+00:00] still unassigned; retry in 10s
[2026-01-21T04:37:38.053779+00:00] still unassigned; retry in 10s
[2026-01-21T04:37:54.335955+00:00] still unassigned; retry in 10s
[2026-01-21T04:38:10.616877+00:00] still unassigned; retry in 10s
[2026-01-21T04:38:26.902949+00:00] still unassigned; retry in 10s
[2026-01-21T04:38:43.194732+00:00] still unassigned; retry in 10s
[2026-01-21T04:38:59.482354+00:00] still unassigned; retry in 10s
[2026-01-21T04:39:15.768728+00:00] still unassigned; retry in 10s
[2026-01-21T04:39:32.053817+00:00] still unassigned; retry in 10s
[2026-01-21T04:39:48.348717+00:00] still unassigned; retry in 10s
[2026-01-21T04:40:04.642283+00:00] still unassigned; retry in 10s
[2026-01-21T04:40:20.932282+00:00] still unassigned; retry in 10s
[2026-01-21T04:40:37.216720+00:00] still unassigned; retry in 10s
[2026-01-21T04:40:53.502822+00:00] still unassigned; retry in 10s
[2026-01-21T04:41:09.790330+00:00] still unassigned; retry in 10s
[2026-01-21T04:41:26.077068+00:00] still unassigned; retry in 10s
[2026-01-21T04:41:42.362943+00:00] still unassigned; retry in 10s
[2026-01-21T04:41:58.649230+00:00] still unassigned; retry in 10s
[2026-01-21T04:42:14.944809+00:00] still unassigned; retry in 10s
[2026-01-21T04:42:31.238280+00:00] still unassigned; retry in 10s
[2026-01-21T04:42:47.523965+00:00] still unassigned; retry in 10s
[2026-01-21T04:43:03.808746+00:00] still unassigned; retry in 10s
[2026-01-21T04:43:20.099856+00:00] still unassigned; retry in 10s
[2026-01-21T04:43:36.389124+00:00] still unassigned; retry in 10s
[2026-01-21T04:43:52.675791+00:00] still unassigned; retry in 10s
[2026-01-21T04:44:08.982296+00:00] still unassigned; retry in 10s
[2026-01-21T04:44:25.271249+00:00] still unassigned; retry in 10s
[2026-01-21T04:44:41.564626+00:00] still unassigned; retry in 10s
[2026-01-21T04:44:57.856085+00:00] still unassigned; retry in 10s
[2026-01-21T04:45:14.148250+00:00] still unassigned; retry in 10s
[2026-01-21T04:45:30.435434+00:00] still unassigned; retry in 10s
[2026-01-21T04:45:46.724100+00:00] still unassigned; retry in 10s
[2026-01-21T04:46:03.013594+00:00] still unassigned; retry in 10s
[2026-01-21T04:46:19.300496+00:00] still unassigned; retry in 10s
[2026-01-21T04:46:35.587138+00:00] still unassigned; retry in 10s
[2026-01-21T04:46:51.872829+00:00] still unassigned; retry in 10s
[2026-01-21T04:47:08.162396+00:00] still unassigned; retry in 10s
[2026-01-21T04:47:24.448684+00:00] still unassigned; retry in 10s
[2026-01-21T04:47:40.737350+00:00] still unassigned; retry in 10s
[2026-01-21T04:47:57.025420+00:00] still unassigned; retry in 10s
[2026-01-21T04:48:13.311321+00:00] still unassigned; retry in 10s
[2026-01-21T04:48:29.597527+00:00] still unassigned; retry in 10s
[2026-01-21T04:48:45.883739+00:00] still unassigned; retry in 10s
[2026-01-21T04:49:02.167102+00:00] still unassigned; retry in 10s
[2026-01-21T04:49:18.454304+00:00] still unassigned; retry in 10s
[2026-01-21T04:49:34.739720+00:00] still unassigned; retry in 10s
[2026-01-21T04:49:51.026763+00:00] still unassigned; retry in 10s
[2026-01-21T04:50:07.313663+00:00] still unassigned; retry in 10s
[2026-01-21T04:50:23.603976+00:00] still unassigned; retry in 10s
[2026-01-21T04:50:39.893816+00:00] still unassigned; retry in 10s
[2026-01-21T04:50:56.181363+00:00] still unassigned; retry in 10s
[2026-01-21T04:51:12.473588+00:00] still unassigned; retry in 10s
[2026-01-21T04:51:28.764210+00:00] still unassigned; retry in 10s
[2026-01-21T04:51:45.055034+00:00] still unassigned; retry in 10s
[2026-01-21T04:52:01.341978+00:00] still unassigned; retry in 10s
[2026-01-21T04:52:17.628182+00:00] still unassigned; retry in 10s
[2026-01-21T04:52:33.914847+00:00] still unassigned; retry in 10s
[2026-01-21T04:52:50.201894+00:00] still unassigned; retry in 10s
[2026-01-21T04:53:06.492500+00:00] still unassigned; retry in 10s
[2026-01-21T04:53:22.762606+00:00] still unassigned; retry in 10s
[2026-01-21T04:53:39.047793+00:00] still unassigned; retry in 10s
[2026-01-21T04:53:55.337770+00:00] still unassigned; retry in 10s
[2026-01-21T04:54:11.625331+00:00] still unassigned; retry in 10s
[2026-01-21T04:54:27.912569+00:00] still unassigned; retry in 10s
[2026-01-21T04:54:44.199621+00:00] still unassigned; retry in 10s
[2026-01-21T04:55:00.487903+00:00] still unassigned; retry in 10s
[2026-01-21T04:55:16.775250+00:00] still unassigned; retry in 10s
[2026-01-21T04:55:33.062658+00:00] still unassigned; retry in 10s
[2026-01-21T04:55:49.353960+00:00] still unassigned; retry in 10s
[2026-01-21T04:56:05.640776+00:00] still unassigned; retry in 10s
[2026-01-21T04:56:21.918539+00:00] still unassigned; retry in 10s
[2026-01-21T04:56:38.205399+00:00] still unassigned; retry in 10s
[2026-01-21T04:56:54.491117+00:00] still unassigned; retry in 10s
[2026-01-21T04:57:10.776692+00:00] still unassigned; retry in 10s
[2026-01-21T04:57:27.066610+00:00] still unassigned; retry in 10s
[2026-01-21T04:57:43.353301+00:00] still unassigned; retry in 10s
[2026-01-21T04:57:59.646261+00:00] still unassigned; retry in 10s
[2026-01-21T04:58:15.935511+00:00] still unassigned; retry in 10s
[2026-01-21T04:58:32.229241+00:00] still unassigned; retry in 10s
[2026-01-21T04:58:48.522116+00:00] still unassigned; retry in 10s
[2026-01-21T04:59:04.810697+00:00] still unassigned; retry in 10s
[2026-01-21T04:59:21.098463+00:00] still unassigned; retry in 10s
[2026-01-21T04:59:37.384667+00:00] still unassigned; retry in 10s
[2026-01-21T04:59:53.673010+00:00] still unassigned; retry in 10s
[2026-01-21T05:00:09.965529+00:00] still unassigned; retry in 10s
[2026-01-21T05:00:26.257916+00:00] still unassigned; retry in 10s
[2026-01-21T05:00:42.550790+00:00] still unassigned; retry in 10s
[2026-01-21T05:00:58.838567+00:00] still unassigned; retry in 10s
[2026-01-21T05:01:15.130415+00:00] still unassigned; retry in 10s
[2026-01-21T05:01:31.445047+00:00] still unassigned; retry in 10s
[2026-01-21T05:01:47.732237+00:00] still unassigned; retry in 10s
[2026-01-21T05:02:04.022387+00:00] still unassigned; retry in 10s
[2026-01-21T05:02:20.314945+00:00] still unassigned; retry in 10s
[2026-01-21T05:02:36.608520+00:00] still unassigned; retry in 10s
[2026-01-21T05:02:52.895068+00:00] still unassigned; retry in 10s
[2026-01-21T05:03:09.189858+00:00] still unassigned; retry in 10s
[2026-01-21T05:03:25.476225+00:00] still unassigned; retry in 10s
[2026-01-21T05:03:41.767851+00:00] still unassigned; retry in 10s
[2026-01-21T05:03:58.055784+00:00] still unassigned; retry in 10s
[2026-01-21T05:04:14.341191+00:00] still unassigned; retry in 10s
[2026-01-21T05:04:30.634665+00:00] still unassigned; retry in 10s
[2026-01-21T05:04:46.927276+00:00] still unassigned; retry in 10s
[2026-01-21T05:05:03.215578+00:00] still unassigned; retry in 10s
[2026-01-21T05:05:19.501602+00:00] still unassigned; retry in 10s
[2026-01-21T05:05:35.786726+00:00] still unassigned; retry in 10s
[2026-01-21T05:05:52.073302+00:00] still unassigned; retry in 10s
[2026-01-21T05:06:08.360692+00:00] still unassigned; retry in 10s
[2026-01-21T05:06:24.648017+00:00] still unassigned; retry in 10s
[2026-01-21T05:06:40.934169+00:00] still unassigned; retry in 10s
[2026-01-21T05:06:57.221025+00:00] still unassigned; retry in 10s
[2026-01-21T05:07:13.507720+00:00] still unassigned; retry in 10s
[2026-01-21T05:07:29.796834+00:00] still unassigned; retry in 10s
[2026-01-21T05:07:46.083346+00:00] still unassigned; retry in 10s
[2026-01-21T05:08:02.373127+00:00] still unassigned; retry in 10s
[2026-01-21T05:08:18.659392+00:00] still unassigned; retry in 10s
[2026-01-21T05:08:34.945042+00:00] still unassigned; retry in 10s
[2026-01-21T05:08:51.236915+00:00] still unassigned; retry in 10s
[2026-01-21T05:09:07.523260+00:00] still unassigned; retry in 10s
[2026-01-21T05:09:23.825053+00:00] still unassigned; retry in 10s
[2026-01-21T05:09:40.112203+00:00] still unassigned; retry in 10s
[2026-01-21T05:09:56.393535+00:00] still unassigned; retry in 10s
[2026-01-21T05:10:12.683401+00:00] still unassigned; retry in 10s
[2026-01-21T05:10:28.972934+00:00] still unassigned; retry in 10s
[2026-01-21T05:10:45.265162+00:00] still unassigned; retry in 10s
[2026-01-21T05:11:01.555902+00:00] still unassigned; retry in 10s
[2026-01-21T05:11:17.846952+00:00] still unassigned; retry in 10s
[2026-01-21T05:11:34.137263+00:00] still unassigned; retry in 10s
[2026-01-21T05:11:50.425919+00:00] still unassigned; retry in 10s
[2026-01-21T05:12:06.711589+00:00] still unassigned; retry in 10s
[2026-01-21T05:12:23.004037+00:00] still unassigned; retry in 10s
[2026-01-21T05:12:39.290760+00:00] still unassigned; retry in 10s
[2026-01-21T05:12:55.584013+00:00] still unassigned; retry in 10s
[2026-01-21T05:13:11.875784+00:00] still unassigned; retry in 10s
[2026-01-21T05:13:28.161819+00:00] still unassigned; retry in 10s
[2026-01-21T05:13:44.444741+00:00] still unassigned; retry in 10s
[2026-01-21T05:14:00.734803+00:00] still unassigned; retry in 10s
[2026-01-21T05:14:17.020023+00:00] still unassigned; retry in 10s
[2026-01-21T05:14:33.309295+00:00] still unassigned; retry in 10s
[2026-01-21T05:14:49.600388+00:00] still unassigned; retry in 10s
[2026-01-21T05:15:05.887035+00:00] still unassigned; retry in 10s
[2026-01-21T05:15:22.174315+00:00] still unassigned; retry in 10s
[2026-01-21T05:15:38.455612+00:00] still unassigned; retry in 10s
[2026-01-21T05:15:54.745255+00:00] still unassigned; retry in 10s
[2026-01-21T05:16:11.031196+00:00] still unassigned; retry in 10s
[2026-01-21T05:16:27.312985+00:00] still unassigned; retry in 10s
[2026-01-21T05:16:43.599245+00:00] still unassigned; retry in 10s
[2026-01-21T05:16:59.887197+00:00] still unassigned; retry in 10s
[2026-01-21T05:17:16.173467+00:00] still unassigned; retry in 10s
[2026-01-21T05:17:32.458013+00:00] still unassigned; retry in 10s
[2026-01-21T05:17:48.751123+00:00] still unassigned; retry in 10s
[2026-01-21T05:18:05.033117+00:00] still unassigned; retry in 10s
[2026-01-21T05:18:21.319476+00:00] still unassigned; retry in 10s
[2026-01-21T05:18:37.605552+00:00] still unassigned; retry in 10s
[2026-01-21T05:18:53.891115+00:00] still unassigned; retry in 10s
[2026-01-21T05:19:10.181245+00:00] still unassigned; retry in 10s
[2026-01-21T05:19:26.472135+00:00] still unassigned; retry in 10s
[2026-01-21T05:19:42.761583+00:00] still unassigned; retry in 10s
[2026-01-21T05:19:59.047614+00:00] still unassigned; retry in 10s
[2026-01-21T05:20:15.337744+00:00] still unassigned; retry in 10s
[2026-01-21T05:20:31.625827+00:00] still unassigned; retry in 10s
[2026-01-21T05:20:47.913488+00:00] still unassigned; retry in 10s
[2026-01-21T05:21:04.205938+00:00] still unassigned; retry in 10s
[2026-01-21T05:21:20.490568+00:00] still unassigned; retry in 10s
[2026-01-21T05:21:36.776361+00:00] still unassigned; retry in 10s
[2026-01-21T05:21:53.062727+00:00] still unassigned; retry in 10s
[2026-01-21T05:22:09.348309+00:00] still unassigned; retry in 10s
[2026-01-21T05:22:25.634248+00:00] still unassigned; retry in 10s
[2026-01-21T05:22:41.925505+00:00] still unassigned; retry in 10s
[2026-01-21T05:22:58.216137+00:00] still unassigned; retry in 10s
[2026-01-21T05:23:14.502937+00:00] still unassigned; retry in 10s
[2026-01-21T05:23:30.790341+00:00] still unassigned; retry in 10s
[2026-01-21T05:23:47.075681+00:00] still unassigned; retry in 10s
[2026-01-21T05:24:03.360638+00:00] still unassigned; retry in 10s
[2026-01-21T05:24:19.645041+00:00] still unassigned; retry in 10s
[2026-01-21T05:24:35.930775+00:00] still unassigned; retry in 10s
[2026-01-21T05:24:52.215075+00:00] still unassigned; retry in 10s
[2026-01-21T05:25:08.504923+00:00] still unassigned; retry in 10s
[2026-01-21T05:25:24.797572+00:00] still unassigned; retry in 10s
[2026-01-21T05:25:41.091752+00:00] still unassigned; retry in 10s
[2026-01-21T05:25:57.376343+00:00] still unassigned; retry in 10s
[2026-01-21T05:26:13.658956+00:00] still unassigned; retry in 10s
[2026-01-21T05:26:29.951508+00:00] still unassigned; retry in 10s
[2026-01-21T05:26:46.240062+00:00] still unassigned; retry in 10s
[2026-01-21T05:27:02.533056+00:00] still unassigned; retry in 10s
[2026-01-21T05:27:18.825082+00:00] still unassigned; retry in 10s
[2026-01-21T05:27:35.111802+00:00] still unassigned; retry in 10s
[2026-01-21T05:27:51.398119+00:00] still unassigned; retry in 10s
[2026-01-21T05:28:07.687695+00:00] still unassigned; retry in 10s
[2026-01-21T05:28:23.969543+00:00] still unassigned; retry in 10s
[2026-01-21T05:28:40.252340+00:00] still unassigned; retry in 10s
[2026-01-21T05:28:56.546579+00:00] still unassigned; retry in 10s
[2026-01-21T05:29:12.842515+00:00] still unassigned; retry in 10s
[2026-01-21T05:29:29.129353+00:00] still unassigned; retry in 10s
[2026-01-21T05:29:45.422014+00:00] still unassigned; retry in 10s
[2026-01-21T05:30:01.709092+00:00] still unassigned; retry in 10s
[2026-01-21T05:30:17.992031+00:00] still unassigned; retry in 10s
[2026-01-21T05:30:34.282190+00:00] still unassigned; retry in 10s
[2026-01-21T05:30:50.570612+00:00] still unassigned; retry in 10s
[2026-01-21T05:31:06.860466+00:00] still unassigned; retry in 10s
[2026-01-21T05:31:23.151306+00:00] still unassigned; retry in 10s
[2026-01-21T05:31:39.445279+00:00] still unassigned; retry in 10s
[2026-01-21T05:31:55.737550+00:00] still unassigned; retry in 10s
[2026-01-21T05:32:12.027031+00:00] still unassigned; retry in 10s
[2026-01-21T05:32:28.320760+00:00] still unassigned; retry in 10s
[2026-01-21T05:32:44.606713+00:00] still unassigned; retry in 10s
[2026-01-21T05:33:00.898215+00:00] still unassigned; retry in 10s
[2026-01-21T05:33:17.185948+00:00] still unassigned; retry in 10s
[2026-01-21T05:33:33.472192+00:00] still unassigned; retry in 10s
[2026-01-21T05:33:49.761335+00:00] still unassigned; retry in 10s
[2026-01-21T05:34:06.049397+00:00] still unassigned; retry in 10s
[2026-01-21T05:34:22.335564+00:00] still unassigned; retry in 10s
[2026-01-21T05:34:38.621497+00:00] still unassigned; retry in 10s
[2026-01-21T05:34:54.907611+00:00] still unassigned; retry in 10s
[2026-01-21T05:35:11.193797+00:00] still unassigned; retry in 10s
[2026-01-21T05:35:27.479332+00:00] still unassigned; retry in 10s
[2026-01-21T05:35:43.780182+00:00] still unassigned; retry in 10s
[2026-01-21T05:36:00.066294+00:00] still unassigned; retry in 10s
[2026-01-21T05:36:16.353710+00:00] still unassigned; retry in 10s
[2026-01-21T05:36:32.637163+00:00] still unassigned; retry in 10s
[2026-01-21T05:36:48.926344+00:00] still unassigned; retry in 10s
[2026-01-21T05:37:05.213330+00:00] still unassigned; retry in 10s
[2026-01-21T05:37:21.499944+00:00] still unassigned; retry in 10s
[2026-01-21T05:37:37.785155+00:00] still unassigned; retry in 10s
[2026-01-21T05:37:54.071261+00:00] still unassigned; retry in 10s
[2026-01-21T05:38:10.361898+00:00] still unassigned; retry in 10s
[2026-01-21T05:38:26.647939+00:00] still unassigned; retry in 10s
[2026-01-21T05:38:42.933195+00:00] still unassigned; retry in 10s
[2026-01-21T05:38:59.224744+00:00] still unassigned; retry in 10s
[2026-01-21T05:39:15.511677+00:00] still unassigned; retry in 10s
[2026-01-21T05:39:31.806692+00:00] still unassigned; retry in 10s
[2026-01-21T05:39:48.094913+00:00] still unassigned; retry in 10s
[2026-01-21T05:40:04.367717+00:00] still unassigned; retry in 10s
[2026-01-21T05:40:20.661153+00:00] still unassigned; retry in 10s
[2026-01-21T05:40:36.952474+00:00] still unassigned; retry in 10s
[2026-01-21T05:40:53.242881+00:00] still unassigned; retry in 10s
[2026-01-21T05:41:09.533624+00:00] still unassigned; retry in 10s
[2026-01-21T05:41:25.823174+00:00] still unassigned; retry in 10s
[2026-01-21T05:41:42.114752+00:00] still unassigned; retry in 10s
[2026-01-21T05:41:58.411623+00:00] still unassigned; retry in 10s
[2026-01-21T05:42:14.701661+00:00] still unassigned; retry in 10s
[2026-01-21T05:42:30.994233+00:00] still unassigned; retry in 10s
[2026-01-21T05:42:47.287436+00:00] still unassigned; retry in 10s
[2026-01-21T05:43:03.581101+00:00] still unassigned; retry in 10s
[2026-01-21T05:43:19.869570+00:00] still unassigned; retry in 10s
[2026-01-21T05:43:36.165861+00:00] still unassigned; retry in 10s
[2026-01-21T05:43:52.459637+00:00] still unassigned; retry in 10s
[2026-01-21T05:44:08.749134+00:00] still unassigned; retry in 10s
[2026-01-21T05:44:25.042015+00:00] still unassigned; retry in 10s
[2026-01-21T05:44:41.337313+00:00] still unassigned; retry in 10s
[2026-01-21T05:44:57.643769+00:00] still unassigned; retry in 10s
[2026-01-21T05:45:13.902185+00:00] still unassigned; retry in 10s
[2026-01-21T05:45:30.193701+00:00] still unassigned; retry in 10s
[2026-01-21T05:45:46.480112+00:00] still unassigned; retry in 10s
[2026-01-21T05:46:02.770650+00:00] still unassigned; retry in 10s
[2026-01-21T05:46:19.056280+00:00] still unassigned; retry in 10s
[2026-01-21T05:46:35.347072+00:00] still unassigned; retry in 10s
[2026-01-21T05:46:51.633886+00:00] still unassigned; retry in 10s
[2026-01-21T05:47:07.918782+00:00] still unassigned; retry in 10s
[2026-01-21T05:47:24.208212+00:00] still unassigned; retry in 10s
[2026-01-21T05:47:40.501653+00:00] still unassigned; retry in 10s
[2026-01-21T05:47:56.793093+00:00] still unassigned; retry in 10s
[2026-01-21T05:48:13.083203+00:00] still unassigned; retry in 10s
[2026-01-21T05:48:29.372900+00:00] still unassigned; retry in 10s
[2026-01-21T05:48:45.662624+00:00] still unassigned; retry in 10s
[2026-01-21T05:49:01.949225+00:00] still unassigned; retry in 10s
[2026-01-21T05:49:18.238194+00:00] still unassigned; retry in 10s
[2026-01-21T05:49:34.526764+00:00] still unassigned; retry in 10s
[2026-01-21T05:49:50.816335+00:00] still unassigned; retry in 10s
[2026-01-21T05:50:07.102687+00:00] still unassigned; retry in 10s
[2026-01-21T05:50:23.393261+00:00] still unassigned; retry in 10s
[2026-01-21T05:50:39.680343+00:00] still unassigned; retry in 10s
[2026-01-21T05:50:55.965705+00:00] still unassigned; retry in 10s
[2026-01-21T05:51:12.256833+00:00] still unassigned; retry in 10s
[2026-01-21T05:51:28.544027+00:00] still unassigned; retry in 10s
[2026-01-21T05:51:44.832898+00:00] still unassigned; retry in 10s
[2026-01-21T05:52:01.122138+00:00] still unassigned; retry in 10s
[2026-01-21T05:52:17.409868+00:00] still unassigned; retry in 10s
[2026-01-21T05:52:33.697588+00:00] still unassigned; retry in 10s
[2026-01-21T05:52:49.989500+00:00] still unassigned; retry in 10s
[2026-01-21T05:53:06.284016+00:00] still unassigned; retry in 10s
[2026-01-21T05:53:22.577895+00:00] still unassigned; retry in 10s
[2026-01-21T05:53:38.869350+00:00] still unassigned; retry in 10s
[2026-01-21T05:53:55.161226+00:00] still unassigned; retry in 10s
[2026-01-21T05:54:11.452876+00:00] still unassigned; retry in 10s
[2026-01-21T05:54:27.742856+00:00] still unassigned; retry in 10s
[2026-01-21T05:54:44.034429+00:00] still unassigned; retry in 10s
[2026-01-21T05:55:00.318619+00:00] still unassigned; retry in 10s
[2026-01-21T05:55:16.613264+00:00] still unassigned; retry in 10s
[2026-01-21T05:55:32.952020+00:00] still unassigned; retry in 10s
[2026-01-21T05:55:49.240302+00:00] still unassigned; retry in 10s
[2026-01-21T05:56:05.528587+00:00] still unassigned; retry in 10s
[2026-01-21T05:56:21.815482+00:00] still unassigned; retry in 10s
[2026-01-21T05:56:38.109191+00:00] still unassigned; retry in 10s
[2026-01-21T05:56:54.394068+00:00] still unassigned; retry in 10s
[2026-01-21T05:57:10.683468+00:00] still unassigned; retry in 10s
[2026-01-21T05:57:26.969304+00:00] still unassigned; retry in 10s
[2026-01-21T05:57:43.261123+00:00] still unassigned; retry in 10s
[2026-01-21T05:57:59.554475+00:00] still unassigned; retry in 10s
[2026-01-21T05:58:15.838399+00:00] still unassigned; retry in 10s
[2026-01-21T05:58:32.125061+00:00] still unassigned; retry in 10s
[2026-01-21T05:58:48.412046+00:00] still unassigned; retry in 10s
[2026-01-21T05:59:04.704882+00:00] still unassigned; retry in 10s
[2026-01-21T05:59:20.992719+00:00] still unassigned; retry in 10s
[2026-01-21T05:59:37.280422+00:00] still unassigned; retry in 10s
[2026-01-21T05:59:53.567424+00:00] still unassigned; retry in 10s
[2026-01-21T06:00:09.855302+00:00] still unassigned; retry in 10s
[2026-01-21T06:00:26.148466+00:00] still unassigned; retry in 10s
[2026-01-21T06:00:42.435507+00:00] still unassigned; retry in 10s
[2026-01-21T06:00:58.720564+00:00] still unassigned; retry in 10s
[2026-01-21T06:01:15.008728+00:00] still unassigned; retry in 10s
[2026-01-21T06:01:31.294310+00:00] still unassigned; retry in 10s
[2026-01-21T06:01:47.584167+00:00] still unassigned; retry in 10s
[2026-01-21T06:02:03.876649+00:00] still unassigned; retry in 10s
[2026-01-21T06:02:20.169757+00:00] still unassigned; retry in 10s
[2026-01-21T06:02:36.457736+00:00] still unassigned; retry in 10s
[2026-01-21T06:02:52.742412+00:00] still unassigned; retry in 10s
[2026-01-21T06:03:09.028509+00:00] still unassigned; retry in 10s
[2026-01-21T06:03:25.314912+00:00] still unassigned; retry in 10s
[2026-01-21T06:03:41.605877+00:00] still unassigned; retry in 10s
[2026-01-21T06:04:04.922164+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94bd3"}
[2026-01-21T06:04:19.931251+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94aa8"}
[2026-01-21T06:04:34.943334+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94aa9"}
[2026-01-21T06:04:49.955356+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94ab0"}
[2026-01-21T06:05:04.967340+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94ab1"}
[2026-01-21T06:05:19.979308+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94c53"}
[2026-01-21T06:05:34.982761+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94c62"}
[2026-01-21T06:05:49.994680+00:00] poll fail scanner=scanner01 {'error': 'exception ConnectTimeout', 'detail': "HTTPConnectionPool(host='192.168.137.3', port=8000): Max retries exceeded with url: /cmd/poll/scanner01?limit=10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xffff94c63"}
